instance; execution; seed; number_of_tasks; cycle_time; iterations; restarts; solution; duration;
WEE-MAG; 1; 1529275901; 75; 28; 200; 1; 63; 4.1567;
WEE-MAG; 1; 1529275905; 75; 28; 200; 2; 63; 8.89161;
WEE-MAG; 1; 1529275914; 75; 28; 200; 3; 63; 13.7671;
WEE-MAG; 1; 1529275928; 75; 28; 200; 4; 63; 17.9082;
WEE-MAG; 1; 1529275946; 75; 28; 200; 5; 63; 21.2992;
WEE-MAG; 1; 1529275967; 75; 28; 300; 1; 63; 6.71947;
WEE-MAG; 1; 1529275974; 75; 28; 300; 2; 63; 14.0796;
WEE-MAG; 1; 1529275988; 75; 28; 300; 3; 63; 22.7056;
WEE-MAG; 1; 1529276011; 75; 28; 300; 4; 63; 25.4715;
WEE-MAG; 1; 1529276036; 75; 28; 300; 5; 63; 33.988;
WEE-MAG; 1; 1529276070; 75; 28; 400; 1; 63; 9.04788;
WEE-MAG; 1; 1529276079; 75; 28; 400; 2; 63; 18.7833;
WEE-MAG; 1; 1529276098; 75; 28; 400; 3; 63; 25.6278;
WEE-MAG; 1; 1529276124; 75; 28; 400; 4; 63; 35.8945;
WEE-MAG; 1; 1529276160; 75; 28; 400; 5; 63; 44.2236;
WEE-MAG; 1; 1529276204; 75; 28; 500; 1; 63; 14.0171;
WEE-MAG; 1; 1529276218; 75; 28; 500; 2; 63; 20.971;
WEE-MAG; 1; 1529276239; 75; 28; 500; 3; 63; 33.0974;
WEE-MAG; 1; 1529276272; 75; 28; 500; 4; 63; 41.8639;
WEE-MAG; 1; 1529276314; 75; 28; 500; 5; 63; 53.7246;
WEE-MAG; 1; 1529276368; 75; 28; 600; 1; 63; 13.0326;
WEE-MAG; 1; 1529276381; 75; 28; 600; 2; 63; 23.9557;
WEE-MAG; 1; 1529276405; 75; 28; 600; 3; 63; 37.9885;
WEE-MAG; 1; 1529276443; 75; 28; 600; 4; 63; 54.4903;
WEE-MAG; 1; 1529276497; 75; 28; 600; 5; 63; 63.2412;
WEE-MAG; 1; 1529276561; 75; 28; 700; 1; 63; 14.986;
WEE-MAG; 1; 1529276576; 75; 28; 700; 2; 63; 29.7532;
WEE-MAG; 1; 1529276605; 75; 28; 700; 3; 63; 45.5518;
WEE-MAG; 1; 1529276651; 75; 28; 700; 4; 63; 60.8659;
WEE-MAG; 1; 1529276712; 75; 28; 700; 5; 63; 73.4142;
WEE-MAG; 1; 1529276785; 75; 28; 800; 1; 63; 17.6581;
WEE-MAG; 1; 1529276803; 75; 28; 800; 2; 63; 32.5504;
WEE-MAG; 1; 1529276835; 75; 28; 800; 3; 63; 49.4272;
WEE-MAG; 1; 1529276885; 75; 28; 800; 4; 63; 69.0856;
WEE-MAG; 1; 1529276954; 75; 28; 800; 5; 63; 83.4153;
WEE-MAG; 1; 1529277037; 75; 28; 900; 1; 63; 19.6584;
WEE-MAG; 1; 1529277057; 75; 28; 900; 2; 63; 38.9261;
WEE-MAG; 1; 1529277096; 75; 28; 900; 3; 63; 56.5842;
WEE-MAG; 1; 1529277152; 75; 28; 900; 4; 63; 79.3992;
WEE-MAG; 1; 1529277232; 75; 28; 900; 5; 63; 96.7917;
WEE-MAG; 1; 1529277329; 75; 28; 1000; 1; 63; 20.1272;
WEE-MAG; 1; 1529277349; 75; 28; 1000; 2; 63; 40.4731;
WEE-MAG; 1; 1529277389; 75; 28; 1000; 3; 63; 70.0544;
WEE-MAG; 1; 1529277459; 75; 28; 1000; 4; 63; 83.0559;
WEE-MAG; 1; 1529277542; 75; 28; 1000; 5; 63; 102.011;
WEE-MAG; 1; 1529277644; 75; 36; 100; 1; 60; 1.65643;
WEE-MAG; 1; 1529277646; 75; 36; 100; 2; 60; 3.18784;
WEE-MAG; 1; 1529277649; 75; 36; 100; 3; 60; 4.64112;
WEE-MAG; 1; 1529277654; 75; 36; 100; 4; 60; 6.21941;
WEE-MAG; 1; 1529277660; 75; 36; 100; 5; 60; 8.11025;
WEE-MAG; 1; 1529277668; 75; 36; 200; 1; 60; 3.53166;
WEE-MAG; 1; 1529277672; 75; 36; 200; 2; 60; 6.31317;
WEE-MAG; 1; 1529277678; 75; 36; 200; 3; 60; 9.11036;
WEE-MAG; 1; 1529277687; 75; 36; 200; 4; 60; 12.392;
WEE-MAG; 1; 1529277700; 75; 36; 200; 5; 60; 15.3767;
WEE-MAG; 1; 1529277715; 75; 36; 300; 1; 60; 4.65675;
WEE-MAG; 1; 1529277720; 75; 36; 300; 2; 60; 9.17289;
WEE-MAG; 1; 1529277729; 75; 36; 300; 3; 60; 13.4702;
WEE-MAG; 1; 1529277742; 75; 36; 300; 4; 60; 18.7052;
WEE-MAG; 1; 1529277761; 75; 36; 300; 5; 60; 23.0025;
WEE-MAG; 1; 1529277784; 75; 36; 400; 1; 60; 5.75062;
WEE-MAG; 1; 1529277790; 75; 36; 400; 2; 60; 11.4075;
WEE-MAG; 1; 1529277801; 75; 36; 400; 3; 60; 17.8457;
WEE-MAG; 1; 1529277819; 75; 36; 400; 4; 60; 24.1432;
WEE-MAG; 1; 1529277843; 75; 36; 400; 5; 60; 31.0815;
WEE-MAG; 1; 1529277874; 75; 36; 500; 1; 60; 7.34451;
WEE-MAG; 1; 1529277882; 75; 36; 500; 2; 60; 15.9236;
WEE-MAG; 1; 1529277898; 75; 36; 500; 3; 60; 22.6118;
WEE-MAG; 1; 1529277920; 75; 36; 500; 4; 60; 31.6909;
WEE-MAG; 1; 1529277952; 75; 36; 500; 5; 60; 37.8166;
WEE-MAG; 1; 1529277990; 75; 36; 600; 1; 60; 8.48529;
WEE-MAG; 1; 1529277998; 75; 36; 600; 2; 60; 17.7051;
WEE-MAG; 1; 1529278016; 75; 36; 600; 3; 60; 27.0654;
WEE-MAG; 1; 1529278043; 75; 36; 600; 4; 60; 35.8945;
WEE-MAG; 1; 1529278079; 75; 36; 600; 5; 60; 42.5046;
WEE-MAG; 1; 1529278122; 75; 36; 700; 1; 60; 10.7668;
WEE-MAG; 1; 1529278132; 75; 36; 700; 2; 60; 20.7679;
WEE-MAG; 1; 1529278153; 75; 36; 700; 3; 60; 30.9877;
WEE-MAG; 1; 1529278184; 75; 36; 700; 4; 60; 40.8481;
WEE-MAG; 1; 1529278225; 75; 36; 700; 5; 60; 52.6776;
WEE-MAG; 1; 1529278278; 75; 36; 800; 1; 60; 12.2513;
WEE-MAG; 1; 1529278290; 75; 36; 800; 2; 60; 23.9088;
WEE-MAG; 1; 1529278314; 75; 36; 800; 3; 60; 34.8319;
WEE-MAG; 1; 1529278349; 75; 36; 800; 4; 60; 45.458;
WEE-MAG; 1; 1529278394; 75; 36; 800; 5; 60; 57.8187;
WEE-MAG; 1; 1529278452; 75; 36; 900; 1; 60; 13.3296;
WEE-MAG; 1; 1529278465; 75; 36; 900; 2; 60; 25.9559;
WEE-MAG; 1; 1529278491; 75; 36; 900; 3; 60; 37.4572;
WEE-MAG; 1; 1529278529; 75; 36; 900; 4; 60; 53.7246;
WEE-MAG; 1; 1529278582; 75; 36; 900; 5; 60; 65.0852;
WEE-MAG; 1; 1529278648; 75; 36; 1000; 1; 60; 14.7829;
WEE-MAG; 1; 1529278662; 75; 36; 1000; 2; 60; 29.7063;
WEE-MAG; 1; 1529278692; 75; 36; 1000; 3; 60; 44.2704;
WEE-MAG; 1; 1529278736; 75; 36; 1000; 4; 60; 56.1623;
WEE-MAG; 1; 1529278793; 75; 36; 1000; 5; 60; 71.4296;
WEE-MAG; 1; 1529278864; 75; 54; 100; 1; 32; 0.687606;
WEE-MAG; 1; 1529278865; 75; 54; 100; 2; 32; 1.35443;
WEE-MAG; 1; 1529278866; 75; 54; 100; 3; 32; 2.06275;
WEE-MAG; 1; 1529278868; 75; 54; 100; 4; 32; 2.70341;
WEE-MAG; 1; 1529278871; 75; 54; 100; 5; 32; 3.53164;
WEE-MAG; 1; 1529278874; 75; 54; 200; 1; 32; 1.45325;
WEE-MAG; 1; 1529278876; 75; 54; 200; 2; 32; 2.67219;
WEE-MAG; 1; 1529278879; 75; 54; 200; 3; 32; 4.10982;
WEE-MAG; 1; 1529278883; 75; 54; 200; 4; 32; 5.62561;
WEE-MAG; 1; 1529278888; 75; 54; 200; 5; 32; 7.14139;
WEE-MAG; 1; 1529278895; 75; 54; 300; 1; 32; 2.20339;
WEE-MAG; 1; 1529278898; 75; 54; 300; 2; 32; 4.1567;
WEE-MAG; 1; 1529278902; 75; 54; 300; 3; 31; 6.34446;
WEE-MAG; 1; 1529278908; 75; 54; 300; 4; 32; 8.18839;
WEE-MAG; 1; 1529278916; 75; 54; 300; 5; 32; 11.2043;
WEE-MAG; 1; 1529278928; 75; 54; 400; 1; 32; 2.87531;
WEE-MAG; 1; 1529278930; 75; 54; 400; 2; 32; 5.73499;
WEE-MAG; 1; 1529278936; 75; 54; 400; 3; 31; 8.56343;
WEE-MAG; 1; 1529278945; 75; 54; 400; 4; 32; 11.4648;
WEE-MAG; 1; 1529278956; 75; 54; 400; 5; 32; 14.2359;
WEE-MAG; 1; 1529278970; 75; 54; 500; 1; 32; 3.62539;
WEE-MAG; 1; 1529278974; 75; 54; 500; 2; 32; 7.23516;
WEE-MAG; 1; 1529278981; 75; 54; 500; 3; 32; 10.7199;
WEE-MAG; 1; 1529278992; 75; 54; 500; 4; 32; 14.1578;
WEE-MAG; 1; 1529279006; 75; 54; 500; 5; 31; 17.9082;
WEE-MAG; 1; 1529279024; 75; 54; 600; 1; 32; 4.35985;
WEE-MAG; 1; 1529279029; 75; 54; 600; 2; 31; 8.50092;
WEE-MAG; 1; 1529279037; 75; 54; 600; 3; 32; 13.1577;
WEE-MAG; 1; 1529279050; 75; 54; 600; 4; 32; 17.3925;
WEE-MAG; 1; 1529279068; 75; 54; 600; 5; 31; 21.1117;
WEE-MAG; 1; 1529279089; 75; 54; 700; 1; 32; 5.28185;
WEE-MAG; 1; 1529279094; 75; 54; 700; 2; 31; 10.2042;
WEE-MAG; 1; 1529279104; 75; 54; 700; 3; 32; 14.986;
WEE-MAG; 1; 1529279119; 75; 54; 700; 4; 31; 20.2522;
WEE-MAG; 1; 1529279139; 75; 54; 700; 5; 31; 25.284;
WEE-MAG; 1; 1529279165; 75; 54; 800; 1; 32; 6.17251;
WEE-MAG; 1; 1529279171; 75; 54; 800; 2; 31; 10.9075;
WEE-MAG; 1; 1529279182; 75; 54; 800; 3; 32; 17.1893;
WEE-MAG; 1; 1529279199; 75; 54; 800; 4; 32; 23.6275;
WEE-MAG; 1; 1529279223; 75; 54; 800; 5; 32; 29.722;
WEE-MAG; 1; 1529279252; 75; 54; 900; 1; 32; 6.03193;
WEE-MAG; 1; 1529279258; 75; 54; 900; 2; 31; 13.6265;
WEE-MAG; 1; 1529279272; 75; 54; 900; 3; 31; 19.8771;
WEE-MAG; 1; 1529279292; 75; 54; 900; 4; 32; 25.4402;
WEE-MAG; 1; 1529279317; 75; 54; 900; 5; 31; 33.1129;
WEE-MAG; 1; 1529279351; 75; 54; 1000; 1; 32; 7.68833;
WEE-MAG; 1; 1529279358; 75; 54; 1000; 2; 32; 14.736;
WEE-MAG; 1; 1529279373; 75; 54; 1000; 3; 32; 21.5336;
WEE-MAG; 1; 1529279395; 75; 54; 1000; 4; 32; 29.6126;
WEE-MAG; 1; 1529279424; 75; 54; 1000; 5; 31; 36.3008;
MERTENS; 2; 1529279460; 7; 6; 100; 1; 6; 0.218771;
MERTENS; 2; 1529279461; 7; 6; 100; 2; 6; 0.437573;
MERTENS; 2; 1529279461; 7; 6; 100; 3; 6; 0.656348;
MERTENS; 2; 1529279462; 7; 6; 100; 4; 6; 0.921945;
MERTENS; 2; 1529279463; 7; 6; 100; 5; 6; 1.07824;
MERTENS; 2; 1529279464; 7; 6; 200; 1; 6; 0.453173;
MERTENS; 2; 1529279464; 7; 6; 200; 2; 6; 0.906374;
MERTENS; 2; 1529279465; 7; 6; 200; 3; 6; 1.3283;
MERTENS; 2; 1529279467; 7; 6; 200; 4; 6; 1.71896;
MERTENS; 2; 1529279468; 7; 6; 200; 5; 6; 2.14088;
MERTENS; 2; 1529279470; 7; 6; 300; 1; 6; 0.640669;
MERTENS; 2; 1529279471; 7; 6; 300; 2; 6; 1.32827;
MERTENS; 2; 1529279472; 7; 6; 300; 3; 6; 2.00022;
MERTENS; 2; 1529279474; 7; 6; 300; 4; 6; 2.65656;
MERTENS; 2; 1529279477; 7; 6; 300; 5; 6; 3.40659;
MERTENS; 2; 1529279481; 7; 6; 400; 1; 6; 1.01574;
MERTENS; 2; 1529279482; 7; 6; 400; 2; 6; 1.75018;
MERTENS; 2; 1529279483; 7; 6; 400; 3; 6; 2.67215;
MERTENS; 2; 1529279486; 7; 6; 400; 4; 6; 3.48475;
MERTENS; 2; 1529279490; 7; 6; 400; 5; 6; 4.37547;
MERTENS; 2; 1529279494; 7; 6; 500; 1; 6; 1.10948;
MERTENS; 2; 1529279495; 7; 6; 500; 2; 6; 2.20339;
MERTENS; 2; 1529279497; 7; 6; 500; 3; 6; 3.29726;
MERTENS; 2; 1529279501; 7; 6; 500; 4; 6; 4.43795;
MERTENS; 2; 1529279505; 7; 6; 500; 5; 6; 5.84441;
MERTENS; 2; 1529279511; 7; 6; 600; 1; 6; 1.37514;
MERTENS; 2; 1529279512; 7; 6; 600; 2; 6; 2.9847;
MERTENS; 2; 1529279515; 7; 6; 600; 3; 6; 3.9848;
MERTENS; 2; 1529279519; 7; 6; 600; 4; 6; 5.31307;
MERTENS; 2; 1529279525; 7; 6; 600; 5; 6; 6.76638;
MERTENS; 2; 1529279531; 7; 6; 700; 1; 6; 1.53139;
MERTENS; 2; 1529279533; 7; 6; 700; 2; 6; 3.01597;
MERTENS; 2; 1529279536; 7; 6; 700; 3; 6; 4.70361;
MERTENS; 2; 1529279541; 7; 6; 700; 4; 6; 6.18817;
MERTENS; 2; 1529279547; 7; 6; 700; 5; 6; 8.00086;
MERTENS; 2; 1529279555; 7; 6; 800; 1; 6; 1.70331;
MERTENS; 2; 1529279557; 7; 6; 800; 2; 6; 3.516;
MERTENS; 2; 1529279560; 7; 6; 800; 3; 6; 5.25059;
MERTENS; 2; 1529279565; 7; 6; 800; 4; 6; 7.11017;
MERTENS; 2; 1529279572; 7; 6; 800; 5; 6; 9.09473;
MERTENS; 2; 1529279582; 7; 6; 900; 1; 6; 2.0471;
MERTENS; 2; 1529279584; 7; 6; 900; 2; 6; 4.03171;
MERTENS; 2; 1529279588; 7; 6; 900; 3; 6; 5.95377;
MERTENS; 2; 1529279594; 7; 6; 900; 4; 6; 8.29777;
MERTENS; 2; 1529279602; 7; 6; 900; 5; 6; 10.3605;
MERTENS; 2; 1529279612; 7; 6; 1000; 1; 6; 2.17213;
MERTENS; 2; 1529279614; 7; 6; 1000; 2; 6; 4.4067;
MERTENS; 2; 1529279619; 7; 6; 1000; 3; 6; 6.81326;
MERTENS; 2; 1529279626; 7; 6; 1000; 4; 6; 8.84472;
MERTENS; 2; 1529279635; 7; 6; 1000; 5; 6; 11.0168;
MERTENS; 2; 1529279646; 7; 15; 100; 1; 2; 0.093754;
MERTENS; 2; 1529279646; 7; 15; 100; 2; 2; 0.18752;
MERTENS; 2; 1529279646; 7; 15; 100; 3; 2; 0.296905;
MERTENS; 2; 1529279646; 7; 15; 100; 4; 2; 0.390663;
MERTENS; 2; 1529279647; 7; 15; 100; 5; 2; 0.531306;
MERTENS; 2; 1529279647; 7; 15; 200; 1; 2; 0.218773;
MERTENS; 2; 1529279647; 7; 15; 200; 2; 2; 0.437533;
MERTENS; 2; 1529279648; 7; 15; 200; 3; 2; 0.609465;
MERTENS; 2; 1529279648; 7; 15; 200; 4; 2; 0.843845;
MERTENS; 2; 1529279649; 7; 15; 200; 5; 2; 1.01574;
MERTENS; 2; 1529279650; 7; 15; 300; 1; 2; 0.312502;
MERTENS; 2; 1529279651; 7; 15; 300; 2; 2; 0.734482;
MERTENS; 2; 1529279651; 7; 15; 300; 3; 2; 1.04698;
MERTENS; 2; 1529279652; 7; 15; 300; 4; 2; 1.14075;
MERTENS; 2; 1529279654; 7; 15; 300; 5; 2; 1.50016;
MERTENS; 2; 1529279655; 7; 15; 400; 1; 2; 0.375077;
MERTENS; 2; 1529279655; 7; 15; 400; 2; 2; 0.812551;
MERTENS; 2; 1529279656; 7; 15; 400; 3; 2; 1.20325;
MERTENS; 2; 1529279657; 7; 15; 400; 4; 2; 1.92208;
MERTENS; 2; 1529279659; 7; 15; 400; 5; 2; 2.07838;
MERTENS; 2; 1529279662; 7; 15; 500; 1; 2; 0.515652;
MERTENS; 2; 1529279662; 7; 15; 500; 2; 2; 1.06264;
MERTENS; 2; 1529279663; 7; 15; 500; 3; 2; 1.54707;
MERTENS; 2; 1529279665; 7; 15; 500; 4; 2; 2.04712;
MERTENS; 2; 1529279667; 7; 15; 500; 5; 2; 2.65651;
MERTENS; 2; 1529279669; 7; 15; 600; 1; 2; 0.562587;
MERTENS; 2; 1529279670; 7; 15; 600; 2; 2; 1.25013;
MERTENS; 2; 1529279671; 7; 15; 600; 3; 2; 2.00019;
MERTENS; 2; 1529279673; 7; 15; 600; 4; 2; 2.50027;
MERTENS; 2; 1529279676; 7; 15; 600; 5; 2; 3.10971;
MERTENS; 2; 1529279679; 7; 15; 700; 1; 2; 0.687552;
MERTENS; 2; 1529279680; 7; 15; 700; 2; 2; 1.71892;
MERTENS; 2; 1529279681; 7; 15; 700; 3; 2; 1.98459;
MERTENS; 2; 1529279683; 7; 15; 700; 4; 2; 3.17225;
MERTENS; 2; 1529279686; 7; 15; 700; 5; 2; 3.48475;
MERTENS; 2; 1529279690; 7; 15; 800; 1; 2; 0.703171;
MERTENS; 2; 1529279691; 7; 15; 800; 2; 2; 1.59394;
MERTENS; 2; 1529279692; 7; 15; 800; 3; 2; 2.37528;
MERTENS; 2; 1529279695; 7; 15; 800; 4; 2; 3.34414;
MERTENS; 2; 1529279698; 7; 15; 800; 5; 2; 3.90667;
MERTENS; 2; 1529279702; 7; 15; 900; 1; 2; 0.906347;
MERTENS; 2; 1529279703; 7; 15; 900; 2; 2; 1.92211;
MERTENS; 2; 1529279705; 7; 15; 900; 3; 2; 2.76592;
MERTENS; 2; 1529279707; 7; 15; 900; 4; 2; 3.9379;
MERTENS; 2; 1529279711; 7; 15; 900; 5; 2; 4.98491;
MERTENS; 2; 1529279716; 7; 15; 1000; 1; 2; 0.984472;
MERTENS; 2; 1529279717; 7; 15; 1000; 2; 2; 2.20335;
MERTENS; 2; 1529279720; 7; 15; 1000; 3; 2; 3.17222;
MERTENS; 2; 1529279723; 7; 15; 1000; 4; 2; 4.54739;
MERTENS; 2; 1529279727; 7; 15; 1000; 5; 2; 5.35997;
MERTENS; 2; 1529279733; 7; 18; 100; 1; 2; 0.109389;
MERTENS; 2; 1529279733; 7; 18; 100; 2; 2; 0.203177;
MERTENS; 2; 1529279733; 7; 18; 100; 3; 2; 0.312531;
MERTENS; 2; 1529279733; 7; 18; 100; 4; 2; 0.390657;
MERTENS; 2; 1529279734; 7; 18; 100; 5; 2; 0.500053;
MERTENS; 2; 1529279734; 7; 18; 200; 1; 2; 0.187549;
MERTENS; 2; 1529279735; 7; 18; 200; 2; 2; 0.390681;
MERTENS; 2; 1529279735; 7; 18; 200; 3; 2; 0.578187;
MERTENS; 2; 1529279736; 7; 18; 200; 4; 2; 0.781366;
MERTENS; 2; 1529279736; 7; 18; 200; 5; 2; 0.953223;
MERTENS; 2; 1529279737; 7; 18; 300; 1; 2; 0.296906;
MERTENS; 2; 1529279738; 7; 18; 300; 2; 2; 0.625089;
MERTENS; 2; 1529279738; 7; 18; 300; 3; 2; 0.984481;
MERTENS; 2; 1529279739; 7; 18; 300; 4; 2; 1.1564;
MERTENS; 2; 1529279740; 7; 18; 300; 5; 2; 1.45328;
MERTENS; 2; 1529279742; 7; 18; 400; 1; 2; 0.35941;
MERTENS; 2; 1529279742; 7; 18; 400; 2; 2; 0.781335;
MERTENS; 2; 1529279743; 7; 18; 400; 3; 2; 1.20328;
MERTENS; 2; 1529279744; 7; 18; 400; 4; 2; 1.62517;
MERTENS; 2; 1529279746; 7; 18; 400; 5; 2; 1.95331;
MERTENS; 2; 1529279748; 7; 18; 500; 1; 2; 0.437536;
MERTENS; 2; 1529279748; 7; 18; 500; 2; 2; 0.953261;
MERTENS; 2; 1529279749; 7; 18; 500; 3; 2; 1.51579;
MERTENS; 2; 1529279751; 7; 18; 500; 4; 2; 2.25026;
MERTENS; 2; 1529279753; 7; 18; 500; 5; 2; 2.53153;
MERTENS; 2; 1529279756; 7; 18; 600; 1; 2; 0.500053;
MERTENS; 2; 1529279756; 7; 18; 600; 2; 2; 1.12512;
MERTENS; 2; 1529279757; 7; 18; 600; 3; 2; 1.89085;
MERTENS; 2; 1529279759; 7; 18; 600; 4; 2; 2.48464;
MERTENS; 2; 1529279762; 7; 18; 600; 5; 2; 3.00035;
MERTENS; 2; 1529279765; 7; 18; 700; 1; 2; 0.671946;
MERTENS; 2; 1529279765; 7; 18; 700; 2; 2; 1.29701;
MERTENS; 2; 1529279767; 7; 18; 700; 3; 2; 2.25024;
MERTENS; 2; 1529279769; 7; 18; 700; 4; 2; 2.68779;
MERTENS; 2; 1529279772; 7; 18; 700; 5; 2; 3.50039;
MERTENS; 2; 1529279775; 7; 18; 800; 1; 2; 0.81258;
MERTENS; 2; 1529279776; 7; 18; 800; 2; 2; 1.54705;
MERTENS; 2; 1529279777; 7; 18; 800; 3; 2; 2.3596;
MERTENS; 2; 1529279780; 7; 18; 800; 4; 2; 3.09408;
MERTENS; 2; 1529279783; 7; 18; 800; 5; 2; 3.95355;
MERTENS; 2; 1529279787; 7; 18; 900; 1; 2; 1.03133;
MERTENS; 2; 1529279788; 7; 18; 900; 2; 2; 1.71896;
MERTENS; 2; 1529279790; 7; 18; 900; 3; 2; 2.92216;
MERTENS; 2; 1529279792; 7; 18; 900; 4; 2; 3.37539;
MERTENS; 2; 1529279796; 7; 18; 900; 5; 2; 4.68798;
MERTENS; 2; 1529279801; 7; 18; 1000; 1; 2; 0.922001;
MERTENS; 2; 1529279802; 7; 18; 1000; 2; 2; 1.8752;
MERTENS; 2; 1529279803; 7; 18; 1000; 3; 2; 2.85968;
MERTENS; 2; 1529279806; 7; 18; 1000; 4; 2; 4.07857;
MERTENS; 2; 1529279810; 7; 18; 1000; 5; 2; 4.8599;
MITCHELL; 2; 1529279815; 21; 14; 100; 1; 9; 0.328191;
MITCHELL; 2; 1529279816; 21; 14; 100; 2; 8; 0.671979;
MITCHELL; 2; 1529279816; 21; 14; 100; 3; 8; 1.03136;
MITCHELL; 2; 1529279817; 21; 14; 100; 4; 8; 1.48453;
MITCHELL; 2; 1529279819; 21; 14; 100; 5; 9; 1.62518;
MITCHELL; 2; 1529279820; 21; 14; 200; 1; 9; 0.750081;
MITCHELL; 2; 1529279821; 21; 14; 200; 2; 9; 1.39077;
MITCHELL; 2; 1529279823; 21; 14; 200; 3; 8; 2.23462;
MITCHELL; 2; 1529279825; 21; 14; 200; 4; 8; 2.68782;
MITCHELL; 2; 1529279827; 21; 14; 200; 5; 8; 3.48475;
MITCHELL; 2; 1529279831; 21; 14; 300; 1; 9; 1.00014;
MITCHELL; 2; 1529279832; 21; 14; 300; 2; 8; 2.00021;
MITCHELL; 2; 1529279834; 21; 14; 300; 3; 8; 3.18784;
MITCHELL; 2; 1529279837; 21; 14; 300; 4; 8; 4.14107;
MITCHELL; 2; 1529279841; 21; 14; 300; 5; 8; 5.04745;
MITCHELL; 2; 1529279846; 21; 14; 400; 1; 9; 1.46891;
MITCHELL; 2; 1529279848; 21; 14; 400; 2; 9; 2.90656;
MITCHELL; 2; 1529279851; 21; 14; 400; 3; 8; 4.23483;
MITCHELL; 2; 1529279855; 21; 14; 400; 4; 8; 5.70377;
MITCHELL; 2; 1529279861; 21; 14; 400; 5; 8; 6.84446;
MITCHELL; 2; 1529279868; 21; 14; 500; 1; 8; 1.79709;
MITCHELL; 2; 1529279869; 21; 14; 500; 2; 8; 3.71914;
MITCHELL; 2; 1529279873; 21; 14; 500; 3; 8; 5.60998;
MITCHELL; 2; 1529279879; 21; 14; 500; 4; 8; 6.50071;
MITCHELL; 2; 1529279885; 21; 14; 500; 5; 8; 8.73532;
MITCHELL; 2; 1529279894; 21; 14; 600; 1; 9; 2.06272;
MITCHELL; 2; 1529279896; 21; 14; 600; 2; 8; 4.2192;
MITCHELL; 2; 1529279900; 21; 14; 600; 3; 8; 6.53193;
MITCHELL; 2; 1529279907; 21; 14; 600; 4; 8; 8.37591;
MITCHELL; 2; 1529279915; 21; 14; 600; 5; 8; 10.3292;
MITCHELL; 2; 1529279926; 21; 14; 700; 1; 9; 2.53152;
MITCHELL; 2; 1529279928; 21; 14; 700; 2; 8; 4.95369;
MITCHELL; 2; 1529279933; 21; 14; 700; 3; 8; 7.53203;
MITCHELL; 2; 1529279941; 21; 14; 700; 4; 8; 9.00097;
MITCHELL; 2; 1529279950; 21; 14; 700; 5; 8; 12.1419;
MITCHELL; 2; 1529279962; 21; 14; 800; 1; 8; 2.78155;
MITCHELL; 2; 1529279965; 21; 14; 800; 2; 8; 5.46937;
MITCHELL; 2; 1529279970; 21; 14; 800; 3; 8; 8.62593;
MITCHELL; 2; 1529279979; 21; 14; 800; 4; 8; 10.9543;
MITCHELL; 2; 1529279990; 21; 14; 800; 5; 8; 13.7671;
MITCHELL; 2; 1529280003; 21; 14; 900; 1; 8; 3.14096;
MITCHELL; 2; 1529280007; 21; 14; 900; 2; 8; 6.51633;
MITCHELL; 2; 1529280013; 21; 14; 900; 3; 8; 9.92295;
MITCHELL; 2; 1529280023; 21; 14; 900; 4; 8; 12.0013;
MITCHELL; 2; 1529280035; 21; 14; 900; 5; 8; 16.2987;
MITCHELL; 2; 1529280051; 21; 14; 1000; 1; 8; 3.95352;
MITCHELL; 2; 1529280055; 21; 14; 1000; 2; 8; 7.11013;
MITCHELL; 2; 1529280062; 21; 14; 1000; 3; 8; 11.2825;
MITCHELL; 2; 1529280074; 21; 14; 1000; 4; 8; 14.2828;
MITCHELL; 2; 1529280088; 21; 14; 1000; 5; 8; 17.1269;
MITCHELL; 2; 1529280105; 21; 35; 100; 1; 4; 0.234373;
MITCHELL; 2; 1529280105; 21; 35; 100; 2; 4; 0.531307;
MITCHELL; 2; 1529280106; 21; 35; 100; 3; 4; 0.812588;
MITCHELL; 2; 1529280107; 21; 35; 100; 4; 4; 1.03136;
MITCHELL; 2; 1529280108; 21; 35; 100; 5; 4; 1.32827;
MITCHELL; 2; 1529280109; 21; 35; 200; 1; 4; 0.51568;
MITCHELL; 2; 1529280110; 21; 35; 200; 2; 4; 1.32827;
MITCHELL; 2; 1529280111; 21; 35; 200; 3; 4; 1.71897;
MITCHELL; 2; 1529280113; 21; 35; 200; 4; 4; 2.25024;
MITCHELL; 2; 1529280115; 21; 35; 200; 5; 4; 2.67216;
MITCHELL; 2; 1529280118; 21; 35; 300; 1; 4; 0.953227;
MITCHELL; 2; 1529280119; 21; 35; 300; 2; 4; 1.57832;
MITCHELL; 2; 1529280120; 21; 35; 300; 3; 4; 2.50027;
MITCHELL; 2; 1529280123; 21; 35; 300; 4; 4; 3.67229;
MITCHELL; 2; 1529280126; 21; 35; 300; 5; 4; 4.15672;
MITCHELL; 2; 1529280130; 21; 35; 400; 1; 4; 1.20325;
MITCHELL; 2; 1529280132; 21; 35; 400; 2; 4; 2.42214;
MITCHELL; 2; 1529280134; 21; 35; 400; 3; 4; 3.42227;
MITCHELL; 2; 1529280138; 21; 35; 400; 4; 4; 4.32856;
MITCHELL; 2; 1529280142; 21; 35; 400; 5; 4; 5.64126;
MITCHELL; 2; 1529280148; 21; 35; 500; 1; 4; 1.84395;
